Iteration #, Length, p, Path (x1,y1,x2,y2,...,x1,y1), iseed: 971772
       1     27.911973  50000.000000  .605204,.661788,.671395,.137845,.768050,.618682,.182405,.678834,.168704,.409394,.692282,.184810,.096397,.137256,.862700,.395572,.373633,.643167,.707880,.342729,.238306,.202282,.751906,.289823,.060350,.297260,.054910,.866343,.631026,.649436,.074141,.085282,.334516,.214015,.946609,.655134,.834598,.082029,.660056,.565230,.813732,.397676,.740510,.752443,.311350,.852582,.352602,.189829,.455813,.855739,.401948,.543057,.165958,.247903,.510256,.873439,.888286,.417552,.789899,.840215,.500600,.582262,.069042,.389278,.592574,.397842,.529593,.874004,.380020,.000096,.612999,.675061,.745694,.874889,.262096,.050384,.801313,.660417,.630650,.336468,.011167,.675450,.295903,.242835,.336059,.150446,.545760,.580782,.198789,.051468,.024364,.482472,.908140,.100690,.303800,.967203,.780055,.390292,.635448,.979134,.605204,.661788,
    1000     24.279288      2.180387  .168704,.409394,.198789,.051468,.165958,.247903,.238306,.202282,.262096,.050384,.373633,.643167,.834598,.082029,.024364,.482472,.768050,.618682,.888286,.417552,.801313,.660417,.605204,.661788,.352602,.189829,.946609,.655134,.334516,.214015,.336059,.150446,.074141,.085282,.510256,.873439,.592574,.397842,.054910,.866343,.011167,.675450,.751906,.289823,.660056,.565230,.635448,.979134,.380020,.000096,.060350,.297260,.692282,.184810,.096397,.137256,.182405,.678834,.780055,.390292,.740510,.752443,.908140,.100690,.631026,.649436,.455813,.855739,.303800,.967203,.789899,.840215,.707880,.342729,.529593,.874004,.813732,.397676,.612999,.675061,.630650,.336468,.745694,.874889,.295903,.242835,.069042,.389278,.500600,.582262,.311350,.852582,.671395,.137845,.545760,.580782,.862700,.395572,.401948,.543057,.168704,.409394,
    2000     10.731305      0.087741  .373633,.643167,.888286,.417552,.660056,.565230,.545760,.580782,.024364,.482472,.011167,.675450,.182405,.678834,.455813,.855739,.529593,.874004,.768050,.618682,.612999,.675061,.605204,.661788,.631026,.649436,.801313,.660417,.946609,.655134,.740510,.752443,.745694,.874889,.635448,.979134,.510256,.873439,.303800,.967203,.311350,.852582,.054910,.866343,.630650,.336468,.908140,.100690,.834598,.082029,.671395,.137845,.692282,.184810,.707880,.342729,.751906,.289823,.862700,.395572,.780055,.390292,.813732,.397676,.262096,.050384,.380020,.000096,.334516,.214015,.165958,.247903,.069042,.389278,.168704,.409394,.198789,.051468,.074141,.085282,.060350,.297260,.096397,.137256,.336059,.150446,.352602,.189829,.238306,.202282,.295903,.242835,.401948,.543057,.500600,.582262,.789899,.840215,.592574,.397842,.373633,.643167,
    3000     10.545077      0.086866  .500600,.582262,.373633,.643167,.545760,.580782,.401948,.543057,.024364,.482472,.011167,.675450,.311350,.852582,.455813,.855739,.510256,.873439,.660056,.565230,.630650,.336468,.780055,.390292,.946609,.655134,.745694,.874889,.740510,.752443,.801313,.660417,.789899,.840215,.529593,.874004,.635448,.979134,.303800,.967203,.054910,.866343,.182405,.678834,.352602,.189829,.908140,.100690,.834598,.082029,.692282,.184810,.671395,.137845,.592574,.397842,.888286,.417552,.862700,.395572,.751906,.289823,.707880,.342729,.813732,.397676,.380020,.000096,.262096,.050384,.168704,.409394,.069042,.389278,.074141,.085282,.165958,.247903,.060350,.297260,.198789,.051468,.096397,.137256,.238306,.202282,.336059,.150446,.334516,.214015,.295903,.242835,.631026,.649436,.605204,.661788,.768050,.618682,.612999,.675061,.500600,.582262,
    4000      9.742092      0.086001  .801313,.660417,.768050,.618682,.612999,.675061,.373633,.643167,.182405,.678834,.024364,.482472,.311350,.852582,.455813,.855739,.605204,.661788,.545760,.580782,.813732,.397676,.888286,.417552,.946609,.655134,.789899,.840215,.635448,.979134,.740510,.752443,.745694,.874889,.529593,.874004,.510256,.873439,.303800,.967203,.054910,.866343,.011167,.675450,.295903,.242835,.834598,.082029,.908140,.100690,.692282,.184810,.751906,.289823,.707880,.342729,.592574,.397842,.630650,.336468,.780055,.390292,.862700,.395572,.671395,.137845,.380020,.000096,.262096,.050384,.168704,.409394,.069042,.389278,.060350,.297260,.165958,.247903,.074141,.085282,.198789,.051468,.096397,.137256,.336059,.150446,.352602,.189829,.238306,.202282,.334516,.214015,.401948,.543057,.631026,.649436,.500600,.582262,.660056,.565230,.801313,.660417,
    5000     10.289249      0.085144  .801313,.660417,.768050,.618682,.401948,.543057,.011167,.675450,.024364,.482472,.182405,.678834,.303800,.967203,.311350,.852582,.455813,.855739,.545760,.580782,.862700,.395572,.888286,.417552,.946609,.655134,.745694,.874889,.789899,.840215,.635448,.979134,.740510,.752443,.529593,.874004,.510256,.873439,.500600,.582262,.054910,.866343,.373633,.643167,.380020,.000096,.834598,.082029,.908140,.100690,.592574,.397842,.630650,.336468,.692282,.184810,.751906,.289823,.813732,.397676,.780055,.390292,.707880,.342729,.671395,.137845,.295903,.242835,.334516,.214015,.165958,.247903,.060350,.297260,.168704,.409394,.069042,.389278,.096397,.137256,.074141,.085282,.198789,.051468,.262096,.050384,.336059,.150446,.352602,.189829,.238306,.202282,.605204,.661788,.660056,.565230,.612999,.675061,.631026,.649436,.801313,.660417,
    6000     10.017989      0.084296  .500600,.582262,.545760,.580782,.168704,.409394,.024364,.482472,.011167,.675450,.054910,.866343,.303800,.967203,.311350,.852582,.612999,.675061,.605204,.661788,.862700,.395572,.888286,.417552,.946609,.655134,.745694,.874889,.789899,.840215,.635448,.979134,.510256,.873439,.529593,.874004,.373633,.643167,.182405,.678834,.401948,.543057,.455813,.855739,.740510,.752443,.908140,.100690,.834598,.082029,.671395,.137845,.592574,.397842,.630650,.336468,.813732,.397676,.780055,.390292,.751906,.289823,.692282,.184810,.707880,.342729,.238306,.202282,.352602,.189829,.295903,.242835,.060350,.297260,.069042,.389278,.198789,.051468,.262096,.050384,.074141,.085282,.096397,.137256,.165958,.247903,.336059,.150446,.334516,.214015,.380020,.000096,.768050,.618682,.660056,.565230,.801313,.660417,.631026,.649436,.500600,.582262,
    7000      9.595100      0.083456  .612999,.675061,.605204,.661788,.069042,.389278,.024364,.482472,.011167,.675450,.054910,.866343,.311350,.852582,.303800,.967203,.660056,.565230,.740510,.752443,.862700,.395572,.888286,.417552,.946609,.655134,.745694,.874889,.789899,.840215,.635448,.979134,.529593,.874004,.455813,.855739,.545760,.580782,.500600,.582262,.401948,.543057,.510256,.873439,.631026,.649436,.630650,.336468,.692282,.184810,.671395,.137845,.707880,.342729,.813732,.397676,.780055,.390292,.592574,.397842,.751906,.289823,.908140,.100690,.834598,.082029,.380020,.000096,.198789,.051468,.262096,.050384,.336059,.150446,.334516,.214015,.060350,.297260,.096397,.137256,.074141,.085282,.165958,.247903,.352602,.189829,.238306,.202282,.295903,.242835,.168704,.409394,.182405,.678834,.373633,.643167,.801313,.660417,.768050,.618682,.612999,.675061,
    8000      9.307542      0.082624  .024364,.482472,.054910,.866343,.011167,.675450,.182405,.678834,.373633,.643167,.455813,.855739,.605204,.661788,.660056,.565230,.740510,.752443,.631026,.649436,.862700,.395572,.888286,.417552,.946609,.655134,.612999,.675061,.789899,.840215,.745694,.874889,.529593,.874004,.303800,.967203,.311350,.852582,.510256,.873439,.635448,.979134,.801313,.660417,.768050,.618682,.630650,.336468,.592574,.397842,.780055,.390292,.813732,.397676,.692282,.184810,.671395,.137845,.751906,.289823,.707880,.342729,.908140,.100690,.834598,.082029,.380020,.000096,.352602,.189829,.262096,.050384,.334516,.214015,.295903,.242835,.165958,.247903,.096397,.137256,.074141,.085282,.198789,.051468,.336059,.150446,.238306,.202282,.060350,.297260,.168704,.409394,.069042,.389278,.401948,.543057,.500600,.582262,.545760,.580782,.024364,.482472,
    9000      9.478126      0.081801  .373633,.643167,.182405,.678834,.011167,.675450,.054910,.866343,.510256,.873439,.455813,.855739,.529593,.874004,.635448,.979134,.946609,.655134,.888286,.417552,.780055,.390292,.801313,.660417,.740510,.752443,.612999,.675061,.631026,.649436,.745694,.874889,.789899,.840215,.303800,.967203,.311350,.852582,.500600,.582262,.605204,.661788,.660056,.565230,.768050,.618682,.630650,.336468,.592574,.397842,.813732,.397676,.862700,.395572,.908140,.100690,.834598,.082029,.692282,.184810,.671395,.137845,.707880,.342729,.751906,.289823,.334516,.214015,.074141,.085282,.198789,.051468,.165958,.247903,.096397,.137256,.262096,.050384,.380020,.000096,.352602,.189829,.060350,.297260,.336059,.150446,.295903,.242835,.238306,.202282,.168704,.409394,.024364,.482472,.069042,.389278,.401948,.543057,.545760,.580782,.373633,.643167,
