Iteration #, Length, Temperature, Path (x1,y1,x2,y2,...,x1,y1), iseed: 971751
    5500     18.708225      0.348678  .780055,.390292,.740510,.752443,.168704,.409394,.545760,.580782,.011167,.675450,.182405,.678834,.631026,.649436,.834598,.082029,.692282,.184810,.707880,.342729,.751906,.289823,.660056,.565230,.336059,.150446,.671395,.137845,.813732,.397676,.789899,.840215,.198789,.051468,.605204,.661788,.373633,.643167,.054910,.866343,.529593,.874004,.635448,.979134,.745694,.874889,.455813,.855739,.510256,.873439,.401948,.543057,.592574,.397842,.946609,.655134,.311350,.852582,.612999,.675061,.862700,.395572,.801313,.660417,.352602,.189829,.262096,.050384,.074141,.085282,.060350,.297260,.165958,.247903,.908140,.100690,.334516,.214015,.380020,.000096,.295903,.242835,.069042,.389278,.024364,.482472,.500600,.582262,.630650,.336468,.096397,.137256,.238306,.202282,.303800,.967203,.888286,.417552,.768050,.618682,.780055,.390292,
    6000     18.222272      0.313811  .352602,.189829,.262096,.050384,.336059,.150446,.380020,.000096,.707880,.342729,.635448,.979134,.074141,.085282,.888286,.417552,.834598,.082029,.069042,.389278,.096397,.137256,.295903,.242835,.165958,.247903,.060350,.297260,.168704,.409394,.054910,.866343,.011167,.675450,.303800,.967203,.529593,.874004,.373633,.643167,.631026,.649436,.311350,.852582,.946609,.655134,.605204,.661788,.401948,.543057,.455813,.855739,.630650,.336468,.500600,.582262,.592574,.397842,.751906,.289823,.545760,.580782,.745694,.874889,.789899,.840215,.692282,.184810,.671395,.137845,.908140,.100690,.801313,.660417,.740510,.752443,.768050,.618682,.334516,.214015,.238306,.202282,.813732,.397676,.862700,.395572,.660056,.565230,.780055,.390292,.024364,.482472,.182405,.678834,.198789,.051468,.510256,.873439,.612999,.675061,.352602,.189829,
    6500     16.485316      0.282429  .740510,.752443,.311350,.852582,.745694,.874889,.303800,.967203,.054910,.866343,.024364,.482472,.373633,.643167,.510256,.873439,.529593,.874004,.182405,.678834,.401948,.543057,.789899,.840215,.635448,.979134,.692282,.184810,.074141,.085282,.060350,.297260,.069042,.389278,.011167,.675450,.455813,.855739,.168704,.409394,.336059,.150446,.605204,.661788,.813732,.397676,.334516,.214015,.096397,.137256,.238306,.202282,.380020,.000096,.262096,.050384,.545760,.580782,.592574,.397842,.671395,.137845,.612999,.675061,.631026,.649436,.780055,.390292,.660056,.565230,.801313,.660417,.768050,.618682,.165958,.247903,.198789,.051468,.352602,.189829,.500600,.582262,.946609,.655134,.862700,.395572,.888286,.417552,.908140,.100690,.751906,.289823,.707880,.342729,.630650,.336468,.834598,.082029,.295903,.242835,.740510,.752443,
    7000     15.308096      0.254186  .630650,.336468,.262096,.050384,.380020,.000096,.069042,.389278,.165958,.247903,.024364,.482472,.529593,.874004,.707880,.342729,.751906,.289823,.660056,.565230,.768050,.618682,.500600,.582262,.303800,.967203,.510256,.873439,.455813,.855739,.011167,.675450,.635448,.979134,.789899,.840215,.745694,.874889,.605204,.661788,.352602,.189829,.238306,.202282,.198789,.051468,.054910,.866343,.834598,.082029,.908140,.100690,.780055,.390292,.813732,.397676,.801313,.660417,.612999,.675061,.401948,.543057,.182405,.678834,.592574,.397842,.888286,.417552,.862700,.395572,.631026,.649436,.545760,.580782,.946609,.655134,.740510,.752443,.311350,.852582,.373633,.643167,.168704,.409394,.074141,.085282,.096397,.137256,.295903,.242835,.671395,.137845,.692282,.184810,.060350,.297260,.336059,.150446,.334516,.214015,.630650,.336468,
    7500     15.676124      0.228768  .789899,.840215,.510256,.873439,.635448,.979134,.311350,.852582,.011167,.675450,.612999,.675061,.740510,.752443,.707880,.342729,.630650,.336468,.165958,.247903,.380020,.000096,.334516,.214015,.336059,.150446,.545760,.580782,.888286,.417552,.074141,.085282,.238306,.202282,.069042,.389278,.024364,.482472,.168704,.409394,.751906,.289823,.692282,.184810,.813732,.397676,.801313,.660417,.182405,.678834,.054910,.866343,.401948,.543057,.500600,.582262,.660056,.565230,.834598,.082029,.908140,.100690,.671395,.137845,.373633,.643167,.096397,.137256,.262096,.050384,.198789,.051468,.060350,.297260,.352602,.189829,.295903,.242835,.780055,.390292,.768050,.618682,.529593,.874004,.303800,.967203,.745694,.874889,.946609,.655134,.455813,.855739,.631026,.649436,.592574,.397842,.862700,.395572,.605204,.661788,.789899,.840215,
    8000     14.030093      0.205891  .834598,.082029,.908140,.100690,.380020,.000096,.238306,.202282,.262096,.050384,.352602,.189829,.336059,.150446,.751906,.289823,.592574,.397842,.888286,.417552,.631026,.649436,.529593,.874004,.946609,.655134,.768050,.618682,.707880,.342729,.813732,.397676,.780055,.390292,.660056,.565230,.692282,.184810,.671395,.137845,.630650,.336468,.182405,.678834,.500600,.582262,.605204,.661788,.862700,.395572,.401948,.543057,.069042,.389278,.096397,.137256,.295903,.242835,.373633,.643167,.545760,.580782,.612999,.675061,.635448,.979134,.455813,.855739,.311350,.852582,.054910,.866343,.024364,.482472,.303800,.967203,.011167,.675450,.168704,.409394,.165958,.247903,.334516,.214015,.060350,.297260,.074141,.085282,.198789,.051468,.510256,.873439,.789899,.840215,.801313,.660417,.745694,.874889,.740510,.752443,.834598,.082029,
    8500     12.274425      0.185302  .303800,.967203,.182405,.678834,.336059,.150446,.262096,.050384,.069042,.389278,.024364,.482472,.060350,.297260,.295903,.242835,.238306,.202282,.165958,.247903,.692282,.184810,.908140,.100690,.671395,.137845,.605204,.661788,.660056,.565230,.630650,.336468,.198789,.051468,.074141,.085282,.096397,.137256,.380020,.000096,.352602,.189829,.334516,.214015,.592574,.397842,.834598,.082029,.707880,.342729,.500600,.582262,.946609,.655134,.745694,.874889,.789899,.840215,.635448,.979134,.510256,.873439,.311350,.852582,.455813,.855739,.740510,.752443,.529593,.874004,.545760,.580782,.751906,.289823,.888286,.417552,.862700,.395572,.801313,.660417,.768050,.618682,.780055,.390292,.813732,.397676,.631026,.649436,.612999,.675061,.373633,.643167,.168704,.409394,.401948,.543057,.054910,.866343,.011167,.675450,.303800,.967203,
    9000     12.528977      0.166772  .069042,.389278,.060350,.297260,.352602,.189829,.198789,.051468,.380020,.000096,.165958,.247903,.096397,.137256,.262096,.050384,.334516,.214015,.168704,.409394,.024364,.482472,.373633,.643167,.401948,.543057,.660056,.565230,.768050,.618682,.631026,.649436,.182405,.678834,.311350,.852582,.545760,.580782,.780055,.390292,.707880,.342729,.862700,.395572,.813732,.397676,.630650,.336468,.751906,.289823,.888286,.417552,.908140,.100690,.834598,.082029,.692282,.184810,.592574,.397842,.671395,.137845,.336059,.150446,.054910,.866343,.011167,.675450,.303800,.967203,.612999,.675061,.605204,.661788,.455813,.855739,.510256,.873439,.946609,.655134,.529593,.874004,.500600,.582262,.635448,.979134,.801313,.660417,.745694,.874889,.789899,.840215,.740510,.752443,.295903,.242835,.074141,.085282,.238306,.202282,.069042,.389278,
    9500     12.503975      0.150095  .373633,.643167,.813732,.397676,.630650,.336468,.908140,.100690,.780055,.390292,.238306,.202282,.096397,.137256,.074141,.085282,.380020,.000096,.198789,.051468,.692282,.184810,.352602,.189829,.334516,.214015,.165958,.247903,.168704,.409394,.060350,.297260,.069042,.389278,.024364,.482472,.011167,.675450,.054910,.866343,.671395,.137845,.707880,.342729,.592574,.397842,.751906,.289823,.862700,.395572,.946609,.655134,.789899,.840215,.740510,.752443,.631026,.649436,.888286,.417552,.336059,.150446,.262096,.050384,.295903,.242835,.545760,.580782,.500600,.582262,.612999,.675061,.801313,.660417,.768050,.618682,.635448,.979134,.745694,.874889,.605204,.661788,.660056,.565230,.834598,.082029,.401948,.543057,.311350,.852582,.303800,.967203,.455813,.855739,.510256,.873439,.529593,.874004,.182405,.678834,.373633,.643167,
   10000     12.010789      0.135085  .380020,.000096,.165958,.247903,.074141,.085282,.334516,.214015,.295903,.242835,.352602,.189829,.336059,.150446,.096397,.137256,.024364,.482472,.069042,.389278,.060350,.297260,.011167,.675450,.054910,.866343,.182405,.678834,.545760,.580782,.500600,.582262,.740510,.752443,.612999,.675061,.605204,.661788,.660056,.565230,.707880,.342729,.592574,.397842,.768050,.618682,.529593,.874004,.303800,.967203,.789899,.840215,.946609,.655134,.862700,.395572,.780055,.390292,.888286,.417552,.510256,.873439,.455813,.855739,.635448,.979134,.745694,.874889,.401948,.543057,.631026,.649436,.311350,.852582,.373633,.643167,.168704,.409394,.671395,.137845,.834598,.082029,.692282,.184810,.908140,.100690,.630650,.336468,.751906,.289823,.813732,.397676,.801313,.660417,.198789,.051468,.262096,.050384,.238306,.202282,.380020,.000096,
