Iteration #, Length, Temperature, Path (x1,y1,x2,y2,...,x1,y1), iseed: 971751
       0     27.911973      1.000000  .605204,.661788,.671395,.137845,.768050,.618682,.182405,.678834,.168704,.409394,.692282,.184810,.096397,.137256,.862700,.395572,.373633,.643167,.707880,.342729,.238306,.202282,.751906,.289823,.060350,.297260,.054910,.866343,.631026,.649436,.074141,.085282,.334516,.214015,.946609,.655134,.834598,.082029,.660056,.565230,.813732,.397676,.740510,.752443,.311350,.852582,.352602,.189829,.455813,.855739,.401948,.543057,.165958,.247903,.510256,.873439,.888286,.417552,.789899,.840215,.500600,.582262,.069042,.389278,.592574,.397842,.529593,.874004,.380020,.000096,.612999,.675061,.745694,.874889,.262096,.050384,.801313,.660417,.630650,.336468,.011167,.675450,.295903,.242835,.336059,.150446,.545760,.580782,.198789,.051468,.024364,.482472,.908140,.100690,.303800,.967203,.780055,.390292,.635448,.979134,.605204,.661788,
     500     24.314031      1.000000  .671395,.137845,.529593,.874004,.054910,.866343,.612999,.675061,.198789,.051468,.888286,.417552,.334516,.214015,.545760,.580782,.605204,.661788,.740510,.752443,.096397,.137256,.813732,.397676,.707880,.342729,.789899,.840215,.780055,.390292,.745694,.874889,.373633,.643167,.011167,.675450,.311350,.852582,.024364,.482472,.500600,.582262,.692282,.184810,.262096,.050384,.074141,.085282,.946609,.655134,.303800,.967203,.380020,.000096,.165958,.247903,.238306,.202282,.060350,.297260,.908140,.100690,.630650,.336468,.751906,.289823,.455813,.855739,.801313,.660417,.834598,.082029,.768050,.618682,.168704,.409394,.401948,.543057,.635448,.979134,.295903,.242835,.352602,.189829,.069042,.389278,.862700,.395572,.592574,.397842,.660056,.565230,.182405,.678834,.336059,.150446,.510256,.873439,.631026,.649436,.671395,.137845,
    1000     21.132377      0.900000  .096397,.137256,.334516,.214015,.751906,.289823,.946609,.655134,.262096,.050384,.545760,.580782,.862700,.395572,.455813,.855739,.054910,.866343,.303800,.967203,.011167,.675450,.182405,.678834,.612999,.675061,.692282,.184810,.908140,.100690,.671395,.137845,.380020,.000096,.500600,.582262,.401948,.543057,.529593,.874004,.510256,.873439,.352602,.189829,.605204,.661788,.745694,.874889,.813732,.397676,.592574,.397842,.801313,.660417,.740510,.752443,.789899,.840215,.768050,.618682,.631026,.649436,.060350,.297260,.373633,.643167,.630650,.336468,.238306,.202282,.198789,.051468,.888286,.417552,.074141,.085282,.168704,.409394,.780055,.390292,.165958,.247903,.311350,.852582,.635448,.979134,.660056,.565230,.069042,.389278,.707880,.342729,.024364,.482472,.295903,.242835,.336059,.150446,.834598,.082029,.096397,.137256,
    1500     21.689124      0.810000  .946609,.655134,.630650,.336468,.592574,.397842,.024364,.482472,.801313,.660417,.740510,.752443,.635448,.979134,.707880,.342729,.380020,.000096,.612999,.675061,.334516,.214015,.545760,.580782,.069042,.389278,.751906,.289823,.692282,.184810,.671395,.137845,.862700,.395572,.401948,.543057,.789899,.840215,.198789,.051468,.074141,.085282,.834598,.082029,.054910,.866343,.096397,.137256,.182405,.678834,.660056,.565230,.238306,.202282,.352602,.189829,.780055,.390292,.373633,.643167,.168704,.409394,.295903,.242835,.336059,.150446,.262096,.050384,.500600,.582262,.060350,.297260,.011167,.675450,.455813,.855739,.165958,.247903,.303800,.967203,.605204,.661788,.768050,.618682,.813732,.397676,.888286,.417552,.631026,.649436,.510256,.873439,.311350,.852582,.529593,.874004,.745694,.874889,.908140,.100690,.946609,.655134,
    2000     21.981243      0.729000  .455813,.855739,.612999,.675061,.635448,.979134,.862700,.395572,.692282,.184810,.908140,.100690,.262096,.050384,.352602,.189829,.054910,.866343,.813732,.397676,.336059,.150446,.069042,.389278,.630650,.336468,.707880,.342729,.060350,.297260,.660056,.565230,.745694,.874889,.631026,.649436,.373633,.643167,.888286,.417552,.671395,.137845,.303800,.967203,.024364,.482472,.500600,.582262,.780055,.390292,.334516,.214015,.074141,.085282,.311350,.852582,.165958,.247903,.529593,.874004,.011167,.675450,.168704,.409394,.834598,.082029,.198789,.051468,.238306,.202282,.801313,.660417,.768050,.618682,.740510,.752443,.946609,.655134,.510256,.873439,.545760,.580782,.182405,.678834,.401948,.543057,.096397,.137256,.295903,.242835,.380020,.000096,.605204,.661788,.751906,.289823,.592574,.397842,.789899,.840215,.455813,.855739,
    2500     22.731533      0.656100  .334516,.214015,.707880,.342729,.888286,.417552,.630650,.336468,.592574,.397842,.054910,.866343,.801313,.660417,.789899,.840215,.165958,.247903,.780055,.390292,.311350,.852582,.745694,.874889,.813732,.397676,.011167,.675450,.834598,.082029,.500600,.582262,.510256,.873439,.060350,.297260,.455813,.855739,.303800,.967203,.074141,.085282,.862700,.395572,.751906,.289823,.768050,.618682,.198789,.051468,.262096,.050384,.671395,.137845,.380020,.000096,.096397,.137256,.635448,.979134,.740510,.752443,.529593,.874004,.612999,.675061,.660056,.565230,.182405,.678834,.069042,.389278,.336059,.150446,.168704,.409394,.024364,.482472,.631026,.649436,.401948,.543057,.295903,.242835,.946609,.655134,.352602,.189829,.238306,.202282,.605204,.661788,.373633,.643167,.545760,.580782,.692282,.184810,.908140,.100690,.334516,.214015,
    3000     22.965579      0.590490  .238306,.202282,.334516,.214015,.401948,.543057,.605204,.661788,.751906,.289823,.373633,.643167,.671395,.137845,.060350,.297260,.024364,.482472,.262096,.050384,.908140,.100690,.862700,.395572,.888286,.417552,.707880,.342729,.801313,.660417,.054910,.866343,.635448,.979134,.500600,.582262,.813732,.397676,.834598,.082029,.011167,.675450,.380020,.000096,.740510,.752443,.780055,.390292,.336059,.150446,.631026,.649436,.352602,.189829,.612999,.675061,.545760,.580782,.074141,.085282,.182405,.678834,.198789,.051468,.529593,.874004,.510256,.873439,.455813,.855739,.096397,.137256,.165958,.247903,.745694,.874889,.630650,.336468,.692282,.184810,.168704,.409394,.303800,.967203,.768050,.618682,.660056,.565230,.789899,.840215,.311350,.852582,.592574,.397842,.946609,.655134,.069042,.389278,.295903,.242835,.238306,.202282,
    3500     22.888459      0.531441  .862700,.395572,.455813,.855739,.500600,.582262,.352602,.189829,.908140,.100690,.789899,.840215,.888286,.417552,.751906,.289823,.671395,.137845,.510256,.873439,.024364,.482472,.182405,.678834,.745694,.874889,.631026,.649436,.740510,.752443,.801313,.660417,.834598,.082029,.238306,.202282,.630650,.336468,.946609,.655134,.612999,.675061,.401948,.543057,.334516,.214015,.592574,.397842,.011167,.675450,.060350,.297260,.660056,.565230,.303800,.967203,.635448,.979134,.165958,.247903,.529593,.874004,.262096,.050384,.813732,.397676,.605204,.661788,.054910,.866343,.311350,.852582,.780055,.390292,.336059,.150446,.198789,.051468,.692282,.184810,.373633,.643167,.096397,.137256,.380020,.000096,.168704,.409394,.069042,.389278,.074141,.085282,.545760,.580782,.707880,.342729,.768050,.618682,.295903,.242835,.862700,.395572,
    4000     19.676267      0.478297  .834598,.082029,.631026,.649436,.946609,.655134,.612999,.675061,.303800,.967203,.500600,.582262,.529593,.874004,.789899,.840215,.060350,.297260,.692282,.184810,.401948,.543057,.545760,.580782,.334516,.214015,.888286,.417552,.780055,.390292,.862700,.395572,.660056,.565230,.707880,.342729,.671395,.137845,.336059,.150446,.238306,.202282,.096397,.137256,.745694,.874889,.311350,.852582,.054910,.866343,.510256,.873439,.011167,.675450,.813732,.397676,.024364,.482472,.380020,.000096,.168704,.409394,.069042,.389278,.074141,.085282,.165958,.247903,.198789,.051468,.262096,.050384,.182405,.678834,.605204,.661788,.455813,.855739,.635448,.979134,.801313,.660417,.295903,.242835,.630650,.336468,.740510,.752443,.768050,.618682,.751906,.289823,.373633,.643167,.592574,.397842,.908140,.100690,.352602,.189829,.834598,.082029,
    4500     21.336639      0.430467  .592574,.397842,.295903,.242835,.768050,.618682,.054910,.866343,.198789,.051468,.060350,.297260,.336059,.150446,.074141,.085282,.862700,.395572,.069042,.389278,.373633,.643167,.545760,.580782,.605204,.661788,.630650,.336468,.334516,.214015,.908140,.100690,.789899,.840215,.946609,.655134,.455813,.855739,.510256,.873439,.529593,.874004,.303800,.967203,.745694,.874889,.631026,.649436,.660056,.565230,.168704,.409394,.834598,.082029,.262096,.050384,.671395,.137845,.740510,.752443,.635448,.979134,.780055,.390292,.024364,.482472,.238306,.202282,.352602,.189829,.801313,.660417,.888286,.417552,.401948,.543057,.751906,.289823,.813732,.397676,.380020,.000096,.692282,.184810,.311350,.852582,.165958,.247903,.096397,.137256,.707880,.342729,.011167,.675450,.182405,.678834,.612999,.675061,.500600,.582262,.592574,.397842,
